SHOULD: 14.365	11.1691
IS    : 14.2868	11.1588
SHOULD: 14.3662	11.1622
IS    : 14.2877	11.1525
SHOULD: 14.3673	11.1553
IS    : 14.2885	11.1462
SHOULD: 14.3681	11.1507
IS    : 14.2894	11.1399
SHOULD: 14.3693	11.1438
IS    : 14.2902	11.1335
SHOULD: 14.3704	11.1368
IS    : 14.2911	11.1272
SHOULD: 14.3712	11.1321
IS    : 14.292	11.1208
SHOULD: 14.3724	11.1251
IS    : 14.2928	11.1145
SHOULD: 14.3735	11.1181
IS    : 14.2937	11.1081
SHOULD: 14.3747	11.1111
IS    : 14.2946	11.1018
SHOULD: 14.3755	11.1064
IS    : 14.2954	11.0954
SHOULD: 14.3767	11.0993
IS    : 14.2963	11.089
SHOULD: 14.3774	11.0945
IS    : 14.2971	11.0828
SHOULD: 14.3786	11.0874
IS    : 14.298	11.0765
SHOULD: 14.3798	11.0802
IS    : 14.2989	11.0702
SHOULD: 14.3806	11.0754
IS    : 14.2998	11.064
SHOULD: 14.3818	11.0682
IS    : 14.3007	11.0577
SHOULD: 14.383	11.0609
IS    : 14.3015	11.0516
SHOULD: 14.3839	11.0561
IS    : 14.3024	11.0453
SHOULD: 14.3851	11.0488
IS    : 14.3033	11.0391
SHOULD: 14.3859	11.0439
IS    : 14.3042	11.0329
SHOULD: 14.3871	11.0365
IS    : 14.3051	11.0266
SHOULD: 14.388	11.0316
IS    : 14.306	11.0206
SHOULD: 14.3892	11.0242
IS    : 14.3069	11.0144
SHOULD: 14.39	11.0192
IS    : 14.3078	11.0082
SHOULD: 14.3913	11.0117
IS    : 14.3087	11.002
SHOULD: 14.3922	11.0067
IS    : 14.3096	10.9958
SHOULD: 14.3934	10.9992
IS    : 14.3105	10.9897
SHOULD: 14.3943	10.9941
IS    : 14.3114	10.9835
SHOULD: 14.3956	10.9865
IS    : 14.3123	10.9774
SHOULD: 14.3965	10.9814
IS    : 14.3132	10.9712
SHOULD: 14.3973	10.9763
IS    : 14.3142	10.965
SHOULD: 14.3987	10.9686
IS    : 14.315	10.959
SHOULD: 14.3996	10.9635
